Altersgruppe,Bildungsgruppe,Gender,Frequency,Freq_ges,Percent,LowerCL,UpperCL,Bundesland,Standard,Variable,BundeslandId
Gesamt,Gesamt,Männer,202,240,82.701,74.018,88.916,Thüringen,0,IAarzt1B_k,16
Gesamt,Gesamt,Männer,213,271,77.676,70.734,83.36,Hamburg,1,IAarzt1B_k,2
Gesamt,Gesamt,Männer,213,271,78.741,71.561,84.501,Hamburg,0,IAarzt1B_k,2
Gesamt,Gesamt,Männer,221,266,76.572,67.78,83.547,Sachsen-Anhalt,1,IAarzt1B_k,15
Gesamt,Gesamt,Männer,221,266,79.377,71.436,85.557,Sachsen-Anhalt,0,IAarzt1B_k,15
Gesamt,Gesamt,Männer,266,332,73.683,65.972,80.172,Schleswig-Holstein,1,IAarzt1B_k,1
Gesamt,Gesamt,Männer,266,332,74.419,66.451,81.034,Schleswig-Holstein,0,IAarzt1B_k,1
Gesamt,Gesamt,Männer,299,379,76.436,68.96,82.566,Brandenburg,1,IAarzt1B_k,12
Gesamt,Gesamt,Männer,299,379,78.177,71.213,83.838,Brandenburg,0,IAarzt1B_k,12
Gesamt,Gesamt,Männer,358,464,77.174,70.942,82.401,Rheinland-Pfalz,1,IAarzt1B_k,7
Gesamt,Gesamt,Männer,358,464,77.554,71.54,82.605,Rheinland-Pfalz,0,IAarzt1B_k,7
Gesamt,Gesamt,Männer,368,461,77.249,70.827,82.604,Sachsen,1,IAarzt1B_k,14
Gesamt,Gesamt,Männer,368,461,78.493,72.552,83.442,Sachsen,0,IAarzt1B_k,14
Gesamt,Gesamt,Männer,570,693,80.913,75.906,85.085,Hessen,1,IAarzt1B_k,6
Gesamt,Gesamt,Männer,570,693,81.03,76.059,85.17,Hessen,0,IAarzt1B_k,6
Gesamt,Gesamt,Männer,707,854,81.533,77.073,85.291,Saarland,1,IAarzt1B_k,10
Gesamt,Gesamt,Männer,707,854,82.255,78.169,85.715,Saarland,0,IAarzt1B_k,10
Gesamt,Gesamt,Männer,715,918,75.418,70.401,79.829,Berlin,0,IAarzt1B_k,11
Gesamt,Gesamt,Männer,715,918,76.759,72.087,80.856,Berlin,1,IAarzt1B_k,11
Gesamt,Gesamt,Männer,726,876,82.214,78.19,85.633,Niedersachsen,1,IAarzt1B_k,3
Gesamt,Gesamt,Männer,726,876,82.72,78.861,86,Niedersachsen,0,IAarzt1B_k,3
Gesamt,Gesamt,Männer,997,1234,78.685,74.991,81.965,Baden-Württemberg,1,IAarzt1B_k,8
Gesamt,Gesamt,Männer,997,1234,78.851,75.257,82.048,Baden-Württemberg,0,IAarzt1B_k,8
Gesamt,Gesamt,Männer,1115,1391,79.811,76.516,82.749,Bayern,1,IAarzt1B_k,9
Gesamt,Gesamt,Männer,1115,1391,79.945,76.73,82.816,Bayern,0,IAarzt1B_k,9
Gesamt,Gesamt,Männer,1614,1993,79.249,76.301,81.918,Nordrhein-Westfalen,1,IAarzt1B_k,5
Gesamt,Gesamt,Männer,1614,1993,79.473,76.568,82.101,Nordrhein-Westfalen,0,IAarzt1B_k,5
Gesamt,Gesamt,Männer,8619,10675,79.471,78.239,80.65,Deutschland,0,IAarzt1B_k,0
Gesamt,Obere,Männer,5122,6382,77.632,76.102,79.091,Deutschland,1,IAarzt1B_k,0
Gesamt,Obere,Männer,5122,6382,78.227,76.831,79.562,Deutschland,0,IAarzt1B_k,0
Gesamt,Mittlere,Männer,3077,3788,79.048,77.204,80.781,Deutschland,1,IAarzt1B_k,0
Gesamt,Mittlere,Männer,3077,3788,79.358,77.564,81.043,Deutschland,0,IAarzt1B_k,0
Gesamt,Untere,Männer,393,472,82.648,78.107,86.411,Deutschland,0,IAarzt1B_k,0
Gesamt,Untere,Männer,393,472,84.266,79.895,87.831,Deutschland,1,IAarzt1B_k,0
18 - 29 Jahre,Gesamt,Frauen,127,900,19.173,15.741,23.147,Deutschland,0,IAarzt8C,0
18 - 29 Jahre,Gesamt,Gesamt,231,2101,14.136,12.107,16.442,Deutschland,0,IAarzt8C,0
18 - 29 Jahre,Gesamt,Männer,96,1188,9.059,7.02,11.616,Deutschland,0,IAarzt8C,0
30 - 44 Jahre,Gesamt,Frauen,280,1894,15.188,13.044,17.614,Deutschland,0,IAarzt8C,0
30 - 44 Jahre,Gesamt,Gesamt,428,3766,12.307,10.877,13.896,Deutschland,0,IAarzt8C,0
30 - 44 Jahre,Gesamt,Männer,147,1862,9.487,7.689,11.652,Deutschland,0,IAarzt8C,0
45 - 64 Jahre,Gesamt,Frauen,666,4832,14.508,13.027,16.125,Deutschland,0,IAarzt8C,0
45 - 64 Jahre,Gesamt,Gesamt,1060,8976,13.032,11.943,14.204,Deutschland,0,IAarzt8C,0
45 - 64 Jahre,Gesamt,Männer,391,4126,11.587,10.033,13.345,Deutschland,0,IAarzt8C,0
65 - 79 Jahre,Gesamt,Frauen,220,3301,6.721,5.434,8.287,Deutschland,0,IAarzt8C,0
65 - 79 Jahre,Gesamt,Gesamt,351,6046,5.715,4.844,6.731,Deutschland,0,IAarzt8C,0
65 - 79 Jahre,Gesamt,Männer,130,2734,4.533,3.489,5.871,Deutschland,0,IAarzt8C,0
80 + Jahre,Gesamt,Frauen,40,1026,2.54,1.57,4.083,Deutschland,0,IAarzt8C,0
80 + Jahre,Gesamt,Gesamt,59,1808,2.338,1.593,3.418,Deutschland,0,IAarzt8C,0
80 + Jahre,Gesamt,Männer,19,772,2.045,1.083,3.828,Deutschland,0,IAarzt8C,0
Gesamt,Gesamt,Frauen,7,86,5.865,2.534,12.991,Bremen,0,IAarzt8C,4
Gesamt,Gesamt,Frauen,7,86,9.696,4.429,19.923,Bremen,1,IAarzt8C,4
Gesamt,Gesamt,Frauen,20,234,7.892,4.531,13.398,Mecklenburg-Vorpommern,1,IAarzt8C,13
Gesamt,Gesamt,Frauen,20,234,8.804,5.267,14.357,Mecklenburg-Vorpommern,0,IAarzt8C,13
Gesamt,Gesamt,Frauen,27,273,10.04,6.154,15.963,Sachsen-Anhalt,0,IAarzt8C,15
Gesamt,Gesamt,Frauen,27,273,10.957,6.709,17.394,Sachsen-Anhalt,1,IAarzt8C,15
Gesamt,Gesamt,Frauen,35,268,16.279,10.456,24.458,Thüringen,1,IAarzt8C,16
Gesamt,Gesamt,Frauen,35,268,18.184,11.596,27.356,Thüringen,0,IAarzt8C,16
Gesamt,Gesamt,Frauen,38,405,12.822,8.086,19.735,Schleswig-Holstein,1,IAarzt8C,1
Gesamt,Gesamt,Frauen,38,405,12.836,8.188,19.561,Schleswig-Holstein,0,IAarzt8C,1
Gesamt,Gesamt,Frauen,51,496,10.333,7.096,14.813,Rheinland-Pfalz,0,IAarzt8C,7
Gesamt,Gesamt,Frauen,51,496,10.409,6.969,15.268,Rheinland-Pfalz,1,IAarzt8C,7
Gesamt,Gesamt,Frauen,52,432,15.529,10.324,22.694,Brandenburg,0,IAarzt8C,12
Gesamt,Gesamt,Frauen,52,432,15.553,10.538,22.36,Brandenburg,1,IAarzt8C,12
Gesamt,Gesamt,Frauen,54,367,19.482,13.493,27.291,Hamburg,0,IAarzt8C,2
Gesamt,Gesamt,Frauen,54,367,19.817,14.158,27.025,Hamburg,1,IAarzt8C,2
Gesamt,Gesamt,Frauen,54,473,9.864,7.117,13.517,Sachsen,0,IAarzt8C,14
Gesamt,Gesamt,Frauen,54,473,11.577,8.032,16.407,Sachsen,1,IAarzt8C,14
Gesamt,Gesamt,Frauen,89,732,14.828,11.135,19.478,Hessen,0,IAarzt8C,6
Gesamt,Gesamt,Frauen,89,732,15.368,11.432,20.347,Hessen,1,IAarzt8C,6
Gesamt,Gesamt,Frauen,106,924,12.339,9.649,15.649,Niedersachsen,0,IAarzt8C,3
Gesamt,Gesamt,Frauen,106,924,12.579,9.771,16.052,Niedersachsen,1,IAarzt8C,3
Gesamt,Gesamt,Frauen,121,1115,11.087,8.289,14.68,Saarland,0,IAarzt8C,10
Gesamt,Gesamt,Frauen,121,1115,11.828,8.535,16.168,Saarland,1,IAarzt8C,10
Gesamt,Gesamt,Frauen,125,1295,10.263,8.17,12.816,Baden-Württemberg,0,IAarzt8C,8
Gesamt,Gesamt,Frauen,125,1295,10.704,8.495,13.402,Baden-Württemberg,1,IAarzt8C,8
Gesamt,Gesamt,Frauen,160,1148,18.814,15.002,23.33,Berlin,0,IAarzt8C,11
Gesamt,Gesamt,Frauen,160,1148,18.988,15.261,23.375,Berlin,1,IAarzt8C,11
Gesamt,Gesamt,Frauen,179,1588,11.942,9.79,14.491,Bayern,0,IAarzt8C,9
Gesamt,Gesamt,Frauen,179,1588,12.209,10.001,14.825,Bayern,1,IAarzt8C,9
Gesamt,Gesamt,Frauen,215,2099,13.443,11.187,16.072,Nordrhein-Westfalen,0,IAarzt8C,5
Gesamt,Gesamt,Frauen,215,2099,14.242,11.818,17.067,Nordrhein-Westfalen,1,IAarzt8C,5
Gesamt,Gesamt,Frauen,1333,11953,12.713,11.766,13.725,Deutschland,0,IAarzt8C,0
Gesamt,Obere,Frauen,602,5220,12.439,11.146,13.858,Deutschland,1,IAarzt8C,0
Gesamt,Obere,Frauen,602,5220,13.055,11.738,14.494,Deutschland,0,IAarzt8C,0
Gesamt,Mittlere,Frauen,615,5851,11.9,10.723,13.188,Deutschland,0,IAarzt8C,0
Gesamt,Mittlere,Frauen,615,5851,12.207,10.942,13.597,Deutschland,1,IAarzt8C,0
Gesamt,Untere,Frauen,113,854,14.767,12.103,17.898,Deutschland,0,IAarzt8C,0
Gesamt,Untere,Frauen,113,854,19.389,15.776,23.597,Deutschland,1,IAarzt8C,0
Gesamt,Gesamt,Gesamt,13,180,5.25,2.826,9.549,Bremen,0,IAarzt8C,4
Gesamt,Gesamt,Gesamt,13,180,8.849,5.042,15.074,Bremen,1,IAarzt8C,4
Gesamt,Gesamt,Gesamt,40,422,10.499,7.228,15.012,Mecklenburg-Vorpommern,0,IAarzt8C,13
Gesamt,Gesamt,Gesamt,40,422,10.642,7.18,15.495,Mecklenburg-Vorpommern,1,IAarzt8C,13
Gesamt,Gesamt,Gesamt,43,541,7.673,5.215,11.152,Sachsen-Anhalt,0,IAarzt8C,15
Gesamt,Gesamt,Gesamt,43,541,7.986,5.386,11.686,Sachsen-Anhalt,1,IAarzt8C,15
Gesamt,Gesamt,Gesamt,47,510,11.931,8.169,17.103,Thüringen,1,IAarzt8C,16
Gesamt,Gesamt,Gesamt,47,510,13.148,8.906,18.99,Thüringen,0,IAarzt8C,16
Gesamt,Gesamt,Gesamt,61,738,11.876,8.41,16.512,Schleswig-Holstein,1,IAarzt8C,1
Gesamt,Gesamt,Gesamt,61,738,12.886,9.098,17.939,Schleswig-Holstein,0,IAarzt8C,1
Gesamt,Gesamt,Gesamt,76,642,14.293,10.473,19.206,Hamburg,0,IAarzt8C,2
Gesamt,Gesamt,Gesamt,76,642,14.414,10.807,18.968,Hamburg,1,IAarzt8C,2
Gesamt,Gesamt,Gesamt,87,812,11.857,8.609,16.115,Brandenburg,0,IAarzt8C,12
Gesamt,Gesamt,Gesamt,87,812,12.062,8.786,16.341,Brandenburg,1,IAarzt8C,12
Gesamt,Gesamt,Gesamt,90,962,10.962,8.338,14.285,Rheinland-Pfalz,0,IAarzt8C,7
Gesamt,Gesamt,Gesamt,90,962,11.074,8.357,14.534,Rheinland-Pfalz,1,IAarzt8C,7
Gesamt,Gesamt,Gesamt,95,936,9.649,7.554,12.249,Sachsen,0,IAarzt8C,14
Gesamt,Gesamt,Gesamt,95,936,10.609,8.16,13.683,Sachsen,1,IAarzt8C,14
Gesamt,Gesamt,Gesamt,141,1427,12.635,10.059,15.754,Hessen,0,IAarzt8C,6
Gesamt,Gesamt,Gesamt,141,1427,12.722,10.078,15.936,Hessen,1,IAarzt8C,6
Gesamt,Gesamt,Gesamt,159,1803,10.016,8.101,12.323,Niedersachsen,1,IAarzt8C,3
Gesamt,Gesamt,Gesamt,159,1803,10.192,8.248,12.532,Niedersachsen,0,IAarzt8C,3
Gesamt,Gesamt,Gesamt,187,1973,9.378,7.392,11.83,Saarland,1,IAarzt8C,10
Gesamt,Gesamt,Gesamt,187,1973,9.536,7.695,11.762,Saarland,0,IAarzt8C,10
Gesamt,Gesamt,Gesamt,219,2540,9.85,8.305,11.646,Baden-Württemberg,0,IAarzt8C,8
Gesamt,Gesamt,Gesamt,219,2540,10.118,8.498,12.005,Baden-Württemberg,1,IAarzt8C,8
Gesamt,Gesamt,Gesamt,228,2077,13.436,11.189,16.052,Berlin,1,IAarzt8C,11
Gesamt,Gesamt,Gesamt,228,2077,13.603,11.268,16.333,Berlin,0,IAarzt8C,11
Gesamt,Gesamt,Gesamt,284,2990,9.981,8.512,11.672,Bayern,1,IAarzt8C,9
Gesamt,Gesamt,Gesamt,284,2990,10.066,8.586,11.767,Bayern,0,IAarzt8C,9
Gesamt,Gesamt,Gesamt,356,4102,11.186,9.685,12.885,Nordrhein-Westfalen,0,IAarzt8C,5
Gesamt,Gesamt,Gesamt,356,4102,11.521,9.954,13.298,Nordrhein-Westfalen,1,IAarzt8C,5
Gesamt,Gesamt,Gesamt,2129,22697,10.873,10.227,11.555,Deutschland,0,IAarzt8C,0
Gesamt,Obere,Gesamt,1014,11633,9.4,8.679,10.175,Deutschland,0,IAarzt8C,0
Gesamt,Obere,Gesamt,1014,11633,9.514,8.741,10.347,Deutschland,1,IAarzt8C,0
Gesamt,Mittlere,Gesamt,939,9663,10.579,9.749,11.47,Deutschland,0,IAarzt8C,0
Gesamt,Mittlere,Gesamt,939,9663,10.622,9.759,11.55,Deutschland,1,IAarzt8C,0
Gesamt,Untere,Gesamt,172,1338,14.123,11.982,16.575,Deutschland,0,IAarzt8C,0
Gesamt,Untere,Gesamt,172,1338,15.922,13.411,18.802,Deutschland,1,IAarzt8C,0
Gesamt,Gesamt,Männer,6,94,4.608,1.828,11.136,Bremen,0,IAarzt8C,4
Gesamt,Gesamt,Männer,6,94,8.142,3.592,17.413,Bremen,1,IAarzt8C,4
Gesamt,Gesamt,Männer,12,240,7.764,3.805,15.194,Thüringen,1,IAarzt8C,16
Gesamt,Gesamt,Männer,12,240,8.203,3.9,16.442,Thüringen,0,IAarzt8C,16
Gesamt,Gesamt,Männer,16,266,5.016,2.636,9.339,Sachsen-Anhalt,1,IAarzt8C,15
Gesamt,Gesamt,Männer,16,266,5.201,2.824,9.386,Sachsen-Anhalt,0,IAarzt8C,15
Gesamt,Gesamt,Männer,19,185,11.384,6.677,18.744,Mecklenburg-Vorpommern,0,IAarzt8C,13
Gesamt,Gesamt,Männer,19,185,12.135,7.03,20.145,Mecklenburg-Vorpommern,1,IAarzt8C,13
Gesamt,Gesamt,Männer,22,272,8.644,5.015,14.498,Hamburg,0,IAarzt8C,2
Gesamt,Gesamt,Männer,22,272,8.892,5.237,14.703,Hamburg,1,IAarzt8C,2
Gesamt,Gesamt,Männer,23,332,10.929,6.45,17.923,Schleswig-Holstein,1,IAarzt8C,1
Gesamt,Gesamt,Männer,23,332,12.946,7.52,21.382,Schleswig-Holstein,0,IAarzt8C,1
Gesamt,Gesamt,Männer,35,379,8.129,4.993,12.967,Brandenburg,0,IAarzt8C,12
Gesamt,Gesamt,Männer,35,379,8.791,5.136,14.645,Brandenburg,1,IAarzt8C,12
Gesamt,Gesamt,Männer,39,464,11.827,7.937,17.265,Rheinland-Pfalz,0,IAarzt8C,7
Gesamt,Gesamt,Männer,39,464,11.904,7.998,17.359,Rheinland-Pfalz,1,IAarzt8C,7
Gesamt,Gesamt,Männer,41,460,9.47,6.536,13.529,Sachsen,0,IAarzt8C,14
Gesamt,Gesamt,Männer,41,460,9.695,6.634,13.958,Sachsen,1,IAarzt8C,14
Gesamt,Gesamt,Männer,51,692,9.985,6.822,14.389,Hessen,1,IAarzt8C,6
Gesamt,Gesamt,Männer,51,692,10.269,7.022,14.779,Hessen,0,IAarzt8C,6
Gesamt,Gesamt,Männer,53,879,7.464,5.104,10.79,Niedersachsen,1,IAarzt8C,3
Gesamt,Gesamt,Männer,53,879,7.953,5.389,11.589,Niedersachsen,0,IAarzt8C,3
Gesamt,Gesamt,Männer,64,918,7.386,5.404,10.016,Berlin,1,IAarzt8C,11
Gesamt,Gesamt,Männer,64,918,7.618,5.56,10.354,Berlin,0,IAarzt8C,11
Gesamt,Gesamt,Männer,66,854,6.897,5.055,9.345,Saarland,1,IAarzt8C,10
Gesamt,Gesamt,Männer,66,854,7.894,5.787,10.681,Saarland,0,IAarzt8C,10
Gesamt,Gesamt,Männer,90,1238,8.731,6.722,11.269,Baden-Württemberg,0,IAarzt8C,8
Gesamt,Gesamt,Männer,90,1238,8.798,6.719,11.442,Baden-Württemberg,1,IAarzt8C,8
Gesamt,Gesamt,Männer,102,1391,7.72,5.911,10.024,Bayern,1,IAarzt8C,9
Gesamt,Gesamt,Männer,102,1391,8.093,6.193,10.511,Bayern,0,IAarzt8C,9
Gesamt,Gesamt,Männer,141,1994,8.871,7.04,11.121,Nordrhein-Westfalen,0,IAarzt8C,5
Gesamt,Gesamt,Männer,141,1994,8.889,7.038,11.168,Nordrhein-Westfalen,1,IAarzt8C,5
Gesamt,Gesamt,Männer,783,10682,8.854,8.008,9.78,Deutschland,0,IAarzt8C,0
Gesamt,Obere,Männer,407,6385,6.533,5.745,7.42,Deutschland,1,IAarzt8C,0
Gesamt,Obere,Männer,407,6385,6.702,5.948,7.544,Deutschland,0,IAarzt8C,0
Gesamt,Mittlere,Männer,318,3789,8.93,7.812,10.191,Deutschland,1,IAarzt8C,0
Gesamt,Mittlere,Männer,318,3789,9.046,7.929,10.303,Deutschland,0,IAarzt8C,0
Gesamt,Untere,Männer,57,475,12.298,9.061,16.481,Deutschland,1,IAarzt8C,0
Gesamt,Untere,Männer,57,475,12.95,9.611,17.228,Deutschland,0,IAarzt8C,0
18 - 29 Jahre,Gesamt,Frauen,377,829,46.23,41.843,50.676,Deutschland,0,IAcholus_k,0
18 - 29 Jahre,Gesamt,Gesamt,769,1928,39.575,36.742,42.481,Deutschland,0,IAcholus_k,0
18 - 29 Jahre,Gesamt,Männer,383,1086,33.06,29.556,36.763,Deutschland,0,IAcholus_k,0
30 - 44 Jahre,Gesamt,Frauen,914,1808,50.273,47.03,53.515,Deutschland,0,IAcholus_k,0
30 - 44 Jahre,Gesamt,Gesamt,1688,3581,47.294,44.974,49.625,Deutschland,0,IAcholus_k,0
30 - 44 Jahre,Gesamt,Männer,772,1764,44.547,41.244,47.898,Deutschland,0,IAcholus_k,0
45 - 64 Jahre,Gesamt,Frauen,3186,4735,68.188,66.261,70.054,Deutschland,0,IAcholus_k,0
45 - 64 Jahre,Gesamt,Gesamt,5909,8793,67.602,66.126,69.044,Deutschland,0,IAcholus_k,0
45 - 64 Jahre,Gesamt,Männer,2711,4040,67.186,64.939,69.357,Deutschland,0,IAcholus_k,0
65 - 79 Jahre,Gesamt,Frauen,2563,3261,79.657,77.573,81.593,Deutschland,0,IAcholus_k,0
65 - 79 Jahre,Gesamt,Gesamt,4754,5972,79.263,77.549,80.879,Deutschland,0,IAcholus_k,0
65 - 79 Jahre,Gesamt,Männer,2183,2700,78.866,75.988,81.484,Deutschland,0,IAcholus_k,0
80 + Jahre,Gesamt,Frauen,803,989,82.13,78.026,85.608,Deutschland,0,IAcholus_k,0
80 + Jahre,Gesamt,Gesamt,1444,1750,82.946,79.976,85.555,Deutschland,0,IAcholus_k,0
80 + Jahre,Gesamt,Männer,633,751,84.129,79.633,87.786,Deutschland,0,IAcholus_k,0
Gesamt,Gesamt,Frauen,54,83,57.08,39.877,72.727,Bremen,0,IAcholus_k,4
Gesamt,Gesamt,Frauen,54,83,63.78,51.04,74.84,Bremen,1,IAcholus_k,4
Gesamt,Gesamt,Frauen,158,226,62.53,52.546,71.55,Mecklenburg-Vorpommern,1,IAcholus_k,13
Gesamt,Gesamt,Frauen,158,226,68.413,59.334,76.275,Mecklenburg-Vorpommern,0,IAcholus_k,13
Gesamt,Gesamt,Frauen,168,253,57.559,48.753,65.911,Thüringen,1,IAcholus_k,16
Gesamt,Gesamt,Frauen,168,253,65.24,56.764,72.85,Thüringen,0,IAcholus_k,16
Gesamt,Gesamt,Frauen,171,257,57.392,48.284,66.024,Sachsen-Anhalt,1,IAcholus_k,15
Gesamt,Gesamt,Frauen,171,257,62.419,53.982,70.163,Sachsen-Anhalt,0,IAcholus_k,15
Gesamt,Gesamt,Frauen,235,351,63.178,55.854,69.94,Hamburg,1,IAcholus_k,2
Gesamt,Gesamt,Frauen,235,351,63.356,55.706,70.387,Hamburg,0,IAcholus_k,2
Gesamt,Gesamt,Frauen,269,397,62.888,54.96,70.178,Schleswig-Holstein,1,IAcholus_k,1
Gesamt,Gesamt,Frauen,269,397,67.495,60.408,73.862,Schleswig-Holstein,0,IAcholus_k,1
Gesamt,Gesamt,Frauen,296,460,56.416,49.31,63.269,Sachsen,1,IAcholus_k,14
Gesamt,Gesamt,Frauen,296,460,60.966,54.512,67.057,Sachsen,0,IAcholus_k,14
Gesamt,Gesamt,Frauen,300,414,72.463,65.923,78.165,Brandenburg,1,IAcholus_k,12
Gesamt,Gesamt,Frauen,300,414,76.151,70.595,80.94,Brandenburg,0,IAcholus_k,12
Gesamt,Gesamt,Frauen,330,487,67.264,60.649,73.257,Rheinland-Pfalz,1,IAcholus_k,7
Gesamt,Gesamt,Frauen,330,487,67.944,61.71,73.597,Rheinland-Pfalz,0,IAcholus_k,7
Gesamt,Gesamt,Frauen,452,714,61.845,56.48,66.936,Hessen,1,IAcholus_k,6
Gesamt,Gesamt,Frauen,452,714,62.832,57.645,67.74,Hessen,0,IAcholus_k,6
Gesamt,Gesamt,Frauen,593,905,60.447,55.533,65.158,Niedersachsen,1,IAcholus_k,3
Gesamt,Gesamt,Frauen,593,905,63.131,58.514,67.52,Niedersachsen,0,IAcholus_k,3
Gesamt,Gesamt,Frauen,755,1115,65.213,61.038,69.168,Berlin,1,IAcholus_k,11
Gesamt,Gesamt,Frauen,755,1115,65.592,61.405,69.55,Berlin,0,IAcholus_k,11
Gesamt,Gesamt,Frauen,811,1252,60.232,56.277,64.057,Baden-Württemberg,1,IAcholus_k,8
Gesamt,Gesamt,Frauen,811,1252,61.282,57.433,64.996,Baden-Württemberg,0,IAcholus_k,8
Gesamt,Gesamt,Frauen,827,1097,67.188,61.694,72.248,Saarland,1,IAcholus_k,10
Gesamt,Gesamt,Frauen,827,1097,70.566,65.835,74.891,Saarland,0,IAcholus_k,10
Gesamt,Gesamt,Frauen,990,1542,60.121,56.433,63.697,Bayern,1,IAcholus_k,9
Gesamt,Gesamt,Frauen,990,1542,61.708,58.111,65.182,Bayern,0,IAcholus_k,9
Gesamt,Gesamt,Frauen,1427,2051,66.689,63.502,69.73,Nordrhein-Westfalen,1,IAcholus_k,5
Gesamt,Gesamt,Frauen,1427,2051,68.221,65.205,71.091,Nordrhein-Westfalen,0,IAcholus_k,5
Gesamt,Gesamt,Frauen,7843,11622,64.66,63.313,65.983,Deutschland,0,IAcholus_k,0
Gesamt,Obere,Frauen,3259,5072,57.784,55.857,59.688,Deutschland,0,IAcholus_k,0
Gesamt,Obere,Frauen,3259,5072,59.302,57.343,61.231,Deutschland,1,IAcholus_k,0
Gesamt,Mittlere,Frauen,3965,5702,63.628,61.789,65.428,Deutschland,1,IAcholus_k,0
Gesamt,Mittlere,Frauen,3965,5702,65.138,63.422,66.816,Deutschland,0,IAcholus_k,0
Gesamt,Untere,Frauen,599,820,64.198,59.307,68.811,Deutschland,1,IAcholus_k,0
Gesamt,Untere,Frauen,599,820,70.322,66.379,73.984,Deutschland,0,IAcholus_k,0
Gesamt,Gesamt,Gesamt,113,175,51.616,39.517,63.53,Bremen,0,IAcholus_k,4
Gesamt,Gesamt,Gesamt,113,175,60.273,51.648,68.303,Bremen,1,IAcholus_k,4
Gesamt,Gesamt,Gesamt,282,410,61.655,54.646,68.21,Mecklenburg-Vorpommern,1,IAcholus_k,13
Gesamt,Gesamt,Gesamt,282,410,64.482,56.962,71.349,Mecklenburg-Vorpommern,0,IAcholus_k,13
Gesamt,Gesamt,Gesamt,322,487,60.18,53.824,66.211,Thüringen,1,IAcholus_k,16
Gesamt,Gesamt,Gesamt,322,487,63.876,57.398,69.885,Thüringen,0,IAcholus_k,16
Gesamt,Gesamt,Gesamt,345,517,60.517,54.149,66.547,Sachsen-Anhalt,1,IAcholus_k,15
Gesamt,Gesamt,Gesamt,345,517,64.813,58.903,70.301,Sachsen-Anhalt,0,IAcholus_k,15
Gesamt,Gesamt,Gesamt,398,616,58.965,52.967,64.709,Hamburg,0,IAcholus_k,2
Gesamt,Gesamt,Gesamt,398,616,60.032,54.595,65.232,Hamburg,1,IAcholus_k,2
Gesamt,Gesamt,Gesamt,475,715,58.956,53.306,64.379,Schleswig-Holstein,1,IAcholus_k,1
Gesamt,Gesamt,Gesamt,475,715,61.71,56.201,66.933,Schleswig-Holstein,0,IAcholus_k,1
Gesamt,Gesamt,Gesamt,540,780,63.991,58.623,69.03,Brandenburg,1,IAcholus_k,12
Gesamt,Gesamt,Gesamt,540,780,68.099,63.21,72.621,Brandenburg,0,IAcholus_k,12
Gesamt,Gesamt,Gesamt,569,900,57.395,52.442,62.204,Sachsen,1,IAcholus_k,14
Gesamt,Gesamt,Gesamt,569,900,60.614,56.005,65.042,Sachsen,0,IAcholus_k,14
Gesamt,Gesamt,Gesamt,622,938,64.762,59.952,69.291,Rheinland-Pfalz,1,IAcholus_k,7
Gesamt,Gesamt,Gesamt,622,938,65.702,61.087,70.039,Rheinland-Pfalz,0,IAcholus_k,7
Gesamt,Gesamt,Gesamt,860,1388,58.935,55.055,62.706,Hessen,1,IAcholus_k,6
Gesamt,Gesamt,Gesamt,860,1388,59.416,55.605,63.117,Hessen,0,IAcholus_k,6
Gesamt,Gesamt,Gesamt,1156,1743,60.836,57.273,64.288,Niedersachsen,1,IAcholus_k,3
Gesamt,Gesamt,Gesamt,1156,1743,62.6,59.199,65.882,Niedersachsen,0,IAcholus_k,3
Gesamt,Gesamt,Gesamt,1323,2012,61.107,57.761,64.352,Berlin,0,IAcholus_k,11
Gesamt,Gesamt,Gesamt,1323,2012,61.81,58.483,65.029,Berlin,1,IAcholus_k,11
Gesamt,Gesamt,Gesamt,1450,1938,64.909,60.992,68.635,Saarland,1,IAcholus_k,10
Gesamt,Gesamt,Gesamt,1450,1938,67.903,64.401,71.215,Saarland,0,IAcholus_k,10
Gesamt,Gesamt,Gesamt,1551,2460,59.341,56.552,62.072,Baden-Württemberg,1,IAcholus_k,8
Gesamt,Gesamt,Gesamt,1551,2460,59.722,56.98,62.405,Baden-Württemberg,0,IAcholus_k,8
Gesamt,Gesamt,Gesamt,1852,2912,60.756,58.13,63.32,Bayern,1,IAcholus_k,9
Gesamt,Gesamt,Gesamt,1852,2912,61.436,58.859,63.95,Bayern,0,IAcholus_k,9
Gesamt,Gesamt,Gesamt,2685,3993,62.098,59.741,64.399,Nordrhein-Westfalen,1,IAcholus_k,5
Gesamt,Gesamt,Gesamt,2685,3993,63.267,60.982,65.493,Nordrhein-Westfalen,0,IAcholus_k,5
Gesamt,Gesamt,Gesamt,14564,22024,62.052,61.054,63.041,Deutschland,0,IAcholus_k,0
Gesamt,Obere,Gesamt,7357,11322,58.171,56.837,59.493,Deutschland,1,IAcholus_k,0
Gesamt,Obere,Gesamt,7357,11322,59.014,57.774,60.243,Deutschland,0,IAcholus_k,0
Gesamt,Mittlere,Gesamt,6317,9383,61.644,60.242,63.027,Deutschland,1,IAcholus_k,0
Gesamt,Mittlere,Gesamt,6317,9383,62.538,61.193,63.864,Deutschland,0,IAcholus_k,0
Gesamt,Untere,Gesamt,850,1259,62.127,58.426,65.692,Deutschland,1,IAcholus_k,0
